Crash_ID,Crash_Fatal_Fl,Cmv_Involv_Fl,Schl_Bus_Fl,Rr_Relat_Fl,Medical_Advisory_Fl,Amend_Supp_Fl,Active_School_Zone_Fl,Crash_Date,Crash_Time,Case_ID,Local_Use,Rpt_CRIS_Cnty_ID,Rpt_City_ID,Rpt_Outside_City_Limit_Fl,Thousand_Damage_Fl,Rpt_Latitude,Rpt_Longitude,Rpt_Rdwy_Sys_ID,Rpt_Hwy_Num,Rpt_Hwy_Sfx,Rpt_Road_Part_ID,Rpt_Block_Num,Rpt_Street_Pfx,Rpt_Street_Name,Rpt_Street_Sfx,Private_Dr_Fl,Toll_Road_Fl,Crash_Speed_Limit,Road_Constr_Zone_Fl,Road_Constr_Zone_Wrkr_Fl,Rpt_Street_Desc,At_Intrsct_Fl,Rpt_Sec_Rdwy_Sys_ID,Rpt_Sec_Hwy_Num,Rpt_Sec_Hwy_Sfx,Rpt_Sec_Road_Part_ID,Rpt_Sec_Block_Num,Rpt_Sec_Street_Pfx,Rpt_Sec_Street_Name,Rpt_Sec_Street_Sfx,Rpt_Ref_Mark_Offset_Amt,Rpt_Ref_Mark_Dist_Uom,Rpt_Ref_Mark_Dir,Rpt_Ref_Mark_Nbr,Rpt_Sec_Street_Desc,Rpt_CrossingNumber,Wthr_Cond_ID,Light_Cond_ID,Entr_Road_ID,Road_Type_ID,Road_Algn_ID,Surf_Cond_ID,Traffic_Cntl_ID,Investigat_Notify_Time,Investigat_Notify_Meth,Investigat_Arrv_Time,Report_Date,Investigat_Comp_Fl,ORI_Number,Investigat_Agency_ID,Investigat_Area_ID,Investigat_District_ID,Investigat_Region_ID,Bridge_Detail_ID,Harm_Evnt_ID,Intrsct_Relat_ID,FHE_Collsn_ID,Obj_Struck_ID,Othr_Factr_ID,Road_Part_Adj_ID,Road_Cls_ID,Road_Relat_ID,Phys_Featr_1_ID,Phys_Featr_2_ID,Cnty_ID,City_ID,Latitude,Longitude,Hwy_Sys,Hwy_Nbr,Hwy_Sfx,Dfo,Street_Name,Street_Nbr,Control,Section,Milepoint,Ref_Mark_Nbr,Ref_Mark_Displ,Hwy_Sys_2,Hwy_Nbr_2,Hwy_Sfx_2,Street_Name_2,Street_Nbr_2,Control_2,Section_2,Milepoint_2,Txdot_Rptable_Fl,Onsys_Fl,Rural_Fl,Crash_Sev_ID,Pop_Group_ID,Located_Fl,Day_of_Week,Hwy_Dsgn_Lane_ID,Hwy_Dsgn_Hrt_ID,Hp_Shldr_Left,Hp_Shldr_Right,Hp_Median_Width,Base_Type_ID,Nbr_Of_Lane,Row_Width_Usual,Roadbed_Width,Surf_Width,Surf_Type_ID,Curb_Type_Left_ID,Curb_Type_Right_ID,Shldr_Type_Left_ID,Shldr_Width_Left,Shldr_Use_Left_ID,Shldr_Type_Right_ID,Shldr_Width_Right,Shldr_Use_Right_ID,Median_Type_ID,Median_Width,Rural_Urban_Type_ID,Func_Sys_ID,Adt_Curnt_Amt,Adt_Curnt_Year,Adt_Adj_Curnt_Amt,Pct_Single_Trk_Adt,Pct_Combo_Trk_Adt,Trk_Aadt_Pct,Curve_Type_ID,Curve_Lngth,Cd_Degr,Delta_Left_Right_ID,Dd_Degr,Feature_Crossed,Structure_Number,I_R_Min_Vert_Clear,Approach_Width,Bridge_Median_ID,Bridge_Loading_Type_ID,Bridge_Loading_In_1000_Lbs,Bridge_Srvc_Type_On_ID,Bridge_Srvc_Type_Under_ID,Culvert_Type_ID,Roadway_Width,Deck_Width,Bridge_Dir_Of_Traffic_ID,Bridge_Rte_Struct_Func_ID,Bridge_IR_Struct_Func_ID,CrossingNumber,RRCo,Poscrossing_ID,WDCode_ID,Standstop,Yield,Incap_Injry_Cnt,Nonincap_Injry_Cnt,Poss_Injry_Cnt,Non_Injry_Cnt,Unkn_Injry_Cnt,Tot_Injry_Cnt,Death_Cnt,MPO_ID,Investigat_Service_ID,Investigat_DA_ID,Investigator_Narrative
13146086,N,N,N,N,N,N,N,2/17/2013,5:40 PM,39705A,,57,107,N,Y,,,19,,,1,6100,E,NORTHWEST,HWY,N,N,35,N,N,PUBLIC STREET,N,19,,,,6700,,SHADY BROOK,LN,,,,,PUBLIC STREET,,11,1,0,2,1,1,20,5:50 PM,DISPATCHED,6:05 PM,2/17/2013,Y,TX0000006,2471,,,33,8,5,4,1,64,54,1,2,1,21,21,57,107,32.8654655,-96.76372469,SL,12,,25.202,SL0012,5904,353,5,26.958,610,-0.755,,,,,,,,,Y,Y,N,3,9,Y,SUN,3,0,0,0,15,3,6,300,66,66,6,2,1,1,0,0,1,0,0,1,15,4,14,51161,2014,51161,2.3,0.4,2.7,1,266,3,2,42,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,282,,,
13146366,N,N,N,N,N,N,N,2/17/2013,1:32 AM,2013-15969,,108,283,N,Y,,,19,,,1,100,N,BICENTENNIAL,BLVD,N,N,45,N,N,,N,8,83,,1,1800,W,BUSINESS,HWY,,,,,,,11,4,0,,1,1,20,1:32 AM,DISPATCH,1:35 AM,2/17/2013,Y,TX1080800,1753,,,,8,7,4,1,32,54,1,2,2,21,21,108,283,26.19159569,-98.24161243,,,,,S BICENTENNIAL BLVD,,,,,,,,,,,,,,,Y,N,N,5,8,Y,SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,230,,,
13146453,N,N,N,N,N,N,N,1/27/2013,4:06 PM,,,46,1611,Y,Y,29.87163,-98.19628,15,,,1,17000,,SOUTH ACCESS,RD,N,N,45,N,N,,N,4,306,,,,,NOT REPORTED,,,,,,,,7,1,0,,4,1,12,4:09 PM,COMAL COUNTY SO,4:45 PM,1/27/2013,Y,TX0000460,10000,3,92,1,8,7,4,1,23,6,1,3,2,21,21,46,1611,29.8736493,-98.19553891,,,,,S ACCESS RD,15035,,,,,,,,,,,,,,Y,N,Y,1,0,Y,SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,2,0,28,,,
13146817,N,N,N,N,N,Y,N,1/26/2013,2:15 AM,130011793,1,101,1666,Y,Y,,,15,,,7,12700,,VETERANS MEMORIAL,DR,Y,N,0,N,N,,N,15,,,,,,BAMMEL N HOUSTON,RD,,,,,,,12,4,0,,1,1,1,2:55 AM,DISPATCHED,3:01 AM,2/16/2013,Y,TX1010000,1419,347,33,5,8,4,4,2,64,11,7,9,5,33,21,101,1666,,,,,,,VETERANS MEMORIAL DR,,,,,,,,,,,,,,,N,N,Y,5,0,N,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,,,,
13147010,N,N,N,N,N,N,N,2/17/2013,6:45 PM,0020443913O,,101,208,N,Y,,,12,,,1,8200,W,WEST SAM HOUSTON S,PKWY,N,Y,45,N,N,CONCRETE,N,19,,,,10000,,BEECHNUT,ST,,,,,,,11,1,2,,1,1,1,6:58 PM,HPD DISPATCH,7:01 PM,2/28/2013,Y,TXHPD0000,2469,16,128,39,8,2,4,20,64,54,1,6,1,21,21,101,453,29.72381643,-95.43008307,,,,,WESTCHESTER ST,,,,,,,,,,,,,,,Y,N,N,5,5,Y,SUN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,15,,,
13147042,N,N,N,N,N,N,N,2/25/2013,7:13 PM,,,1,1566,Y,Y,31.84345,-95.86563,4,321,,1,,,NOT REPORTED,,N,N,60,N,N,,N,4,645,,,,,NOT REPORTED,,,,,,,,11,3,0,1,1,1,11,7:26 PM,ACSO DISPATCH,7:53 PM,2/26/2013,Y,TXDPS6401,10000,46,28,1,8,8,4,1,50,54,1,3,1,21,21,1,1566,31.84223843,-95.86432705,FM,321,,7.815,FM0321,8637,892,1,11.812,644,-0.179,,,,,,,,,Y,Y,Y,5,0,Y,MON,2,0,3,3,0,2,2,80,28,22,2,0,0,5,3,5,5,3,5,0,0,1,7,612,2014,612,2.7,1.9,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,
13147075,N,N,N,N,N,N,N,2/20/2013,11:53 AM,0021607413B,FSRA,101,208,N,Y,,,19,,,1,4000,,BROADWAY,ST,N,N,35,N,N,,N,19,,,,7800,,DIXIE,DR,,,,,,,12,1,0,,1,1,5,11:53 AM,ON-VIEW,11:53 AM,2/20/2013,Y,TXHPD0000,2469,24,104,28,8,2,4,20,64,54,1,5,1,21,21,101,208,29.68194223,-95.27744329,,,,,BROADWAY ST,,,,,,,,,,,,,,,Y,N,N,3,9,Y,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,0,2,0,15,,,
13147147,N,Y,Y,N,N,N,N,2/27/2013,7:55 AM,47323A,,57,107,N,Y,,,19,,,1,9700,,FOREST,LN,N,N,40,N,N,,N,19,,,,11700,,AUDELIA,RD,,,,,,,11,1,0,,1,1,20,7:55 AM,DISPATCHED,8:05 AM,2/28/2013,Y,TX0000006,2471,,,71,8,2,3,13,64,48,1,5,1,32,21,57,107,32.90957423,-96.71958628,,,,,FOREST LN,,,,,,,,,,,,,,,Y,N,N,5,9,Y,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,10,0,0,0,282,,,
13147345,N,N,N,N,N,N,N,2/26/2013,12:25 PM,0024287113S,,101,208,N,Y,,,19,,,1,400,,WALKER,ST,N,N,30,N,N,CONCRETE,N,19,,,,,,BAGBY,ST,,,,,,,12,1,0,,1,1,20,12:30 PM,HPD DISPATCHER,12:32 PM,2/28/2013,Y,TXHPD0000,2469,16,121,35,8,2,4,22,64,42,1,5,1,21,21,101,208,29.76073638,-95.3693636,,,,,WALKER ST,415,,,,,,,,,,,,,,Y,N,N,5,9,Y,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,15,,,
13147671,N,N,N,N,N,N,N,2/25/2013,4:00 PM,SLA-13-02-003,,100,1340,N,Y,,,2,105,,1,100,E,HWY 105 E,,N,N,35,N,N,,N,2,326,,,100,,HWY 326,,,,,,,,11,1,0,3,1,1,5,4:00 PM,ADMIN LINES,4:05 PM,2/26/2013,Y,TX1000300,2147,,,,8,2,4,20,64,54,1,2,1,21,21,100,1340,30.14006532,-94.40340896,SH,105,,138.346,SH0105,,339,4,0.497,764,0.753,,,,,,,,,Y,Y,Y,5,1,Y,MON,2,0,2,2,0,9,4,117,68,64,2,2,2,2,2,5,2,2,5,0,0,1,2,7571,2014,7571,5.2,12,17.3,1,164,1,1,12,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,135,,,
13147702,N,N,N,N,N,N,N,2/9/2013,11:24 AM,2.01E+11,,233,112,N,Y,,,2,90,,7,2400,,VETERANS,BLVD,Y,N,0,N,N,,N,19,,,1,100,,BRADDIE,DR,,,,,,,12,1,98,,1,1,1,11:24 AM,DISPATCHED,11:34 AM,2/9/2013,Y,TX2330100,1191,,,,8,4,4,4,64,3,7,9,5,33,21,233,112,,,US,90,,,US0090,,,,,,,,,,,,,,,N,Y,N,5,6,N,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,0,,,,
13147720,N,N,N,N,N,N,N,2/21/2013,5:12 PM,2013-2204,,125,6,N,Y,,,19,,,1,300,,HUMBLE,ST,N,N,30,N,N,,N,19,,,1,1400,S,WRIGHT,ST,,,,,,,11,1,0,,1,1,1,5:16 PM,DISPATCHED,5:25 PM,2/21/2013,N,TX1250100,20,,,,8,4,2,3,64,54,1,5,2,21,21,125,6,27.7365953,-98.07425505,,,,,HUMBLE ST,307,,,,,,,,,S WRIGHT ST,,,,,Y,N,N,0,5,Y,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,
13147773,N,N,N,N,N,N,N,2/19/2013,2:17 PM,13-0877,,84,255,N,Y,,,4,646,,1,400,W,FM 646,,N,N,45,Y,Y,,N,3,3,,1,2900,S,SH 3,,,,,,,,11,1,0,2,1,1,20,2:19 PM,DISPATCHED,2:30 PM,2/19/2013,Y,TX0840800,1648,,,,8,2,3,10,64,49,1,3,1,32,21,84,255,29.47783206,-95.07355688,FM,646,,10.185,FM0646,,3049,1,7.044,596,0.422,,,,,,,,,Y,Y,N,5,7,Y,TUE,3,0,10,10,32,2,4,120,88,48,6,0,0,2,20,5,2,20,5,1,12,4,14,18539,2014,18539,2,0.6,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,15,,,
13147793,N,N,N,N,N,N,N,2/18/2013,9:30 AM,13-0847,,84,255,N,Y,,,1,45,,7,200,S,IH 45,FWY,Y,N,0,N,N,KROGER PARKING LOT,N,4,518,,1,1600,W,MAIN,ST,,,,,,,11,1,0,,1,1,1,10:14 AM,POLICE DISPATCH,10:18 AM,2/18/2013,Y,TX0840800,1648,,,,8,4,4,4,64,12,7,9,5,33,21,84,255,,,IH,45,,,IH0045,,,,,,,,,,,,,,,N,Y,N,0,7,N,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,
13148056,N,N,N,N,N,N,N,2/20/2013,3:29 PM,13-0318,,7,275,N,Y,,,1,35,,2,19500,,NOT REPORTED,,N,N,45,N,N,,Y,4,2790,,1,19500,,NOT REPORTED,,,,,,,,11,1,4,2,1,1,11,3:29 PM,DISPATCHED,3:30 PM,2/20/2013,Y,TX0070100,1714,,,,8,7,4,1,22,3,2,1,2,21,21,7,275,29.22938538,-98.78740692,IH,35,,132.007,IH0035,,17,4,11.505,132,0.463,,,,,,,,,Y,Y,Y,5,3,Y,WED,5,0,5,10,56,3,4,350,78,48,4,0,0,2,10,5,2,20,5,3,46,1,1,31071,2014,31071,3.4,25.4,28.8,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,,,,
13148083,N,N,N,Y,N,N,N,2/22/2013,3:03 PM,2013020548,,101,164,N,Y,,,19,,,1,2600,,FEDERAL,RD,N,N,45,N,N,,N,19,,,,12600,,AMERICAN PETROLUEM,RD,,,,,,,11,1,0,,1,1,1,3:03 PM,DISPATCHER,3:07 PM,2/22/2013,Y,TX1010600,1338,,,74,8,2,4,22,64,3,1,5,1,17,21,101,164,29.740427,-95.21239745,,,,,FEDERAL RD,,,,,,,,,,,,,,,Y,N,N,3,5,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,15,,,
13148092,N,N,N,N,N,N,N,2/21/2013,7:54 PM,2013A000453,29B,57,166,N,Y,32.87022,-96.6721,1,635,,1,12300,,LBJ,FWY,N,N,60,N,N,,N,19,,,1,4200,S,GARLAND,AVE,,,,,,,11,4,98,2,6,1,17,7:54 PM,RADIO DISPATCHED,8:01 PM,2/21/2013,Y,TX0571100,1344,,,103,8,10,4,1,1,54,1,1,1,21,21,57,166,32.86974932,-96.6707989,IH,635,,13.067,IH0635,,2374,2,13.149,12,0.377,,,,,,,,,Y,Y,N,2,8,Y,THU,5,1,10,12,28,2,8,320,140,96,5,0,0,2,20,5,2,24,5,2,8,4,11,154508,2014,154508,5.2,8.7,14,1,282,1,1,0,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,2,0,282,,,
13148164,N,N,N,N,N,N,N,2/20/2013,12:29 PM,13-0108,,114,39,N,N,,,2,87,,1,1000,S,GREGG,ST,N,N,40,N,N,,Y,19,,,1,200,,MARTIN LUTHER KING,BLVD,,,,,,,2,1,4,3,3,2,5,12:29 PM,RADIO,12:34 PM,2/20/2013,Y,TX1140100,123,,,35,8,2,1,10,64,54,1,2,1,21,21,114,39,32.24488555,-101.4752997,US,87,,349.716,US0087,,69,1,22.942,378,0.485,,,,MARTIN LUTHER KING BLVD,,,,,N,Y,N,5,6,Y,WED,2,0,0,0,0,2,4,80,64,64,4,1,1,1,0,0,1,0,0,0,0,2,14,17952,2014,17952,2.8,21.7,24.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,,,,
13148192,N,N,N,N,N,N,N,2/23/2013,1:15 PM,1300003113,,220,1468,N,Y,,,2,183,,1,6200,,WESTWORTH,BLVD,N,N,40,N,N,,N,19,,,1,100,,ROARING SPRINGS,RD,,,,,,,11,1,0,2,1,1,1,1:16 PM,OTHER,1:16 PM,2/23/2013,Y,TX2202800,2411,,8,37,8,2,4,22,64,38,1,2,1,21,21,220,1468,32.75969155,-97.42216383,SH,183,,7.277,SH0183,,94,5,3.367,558,0.73,,,,,,,,,Y,Y,Y,5,3,Y,SAT,3,0,5,8,7,9,4,171,72,46,6,0,0,2,5,5,2,8,5,2,2,4,14,23847,2014,23847,3.6,5,8.5,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,1,0,0,282,,,
13148196,N,N,N,N,N,N,N,2/21/2013,7:07 PM,C213-022101,,227,22,N,Y,,,19,,,1,1400,E,WELLS BRANCH,PKWY,N,N,0,N,N,,N,4,1825,,1,15100,,NOT REPORTED,,,,,,,,11,4,0,,1,1,1,6:40 PM,BY UNIT #201,7:07 PM,2/21/2013,Y,TX2271600,3074,,,,8,2,3,10,64,14,1,3,1,32,21,227,22,30.44088351,-97.66342456,,,,,WELLS BRANCH PKWY,1400,,,,,,,,,,,,,,Y,N,N,5,9,Y,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,90,,,
13148223,N,N,N,N,N,N,N,2/26/2013,10:57 AM,SO130545,,97,1662,Y,Y,,,15,400,,1,100,E,CR 400,RD,N,N,60,N,N,,N,15,400,,1,100,E,CR 400,RD,,,,,,,11,1,0,,1,1,1,10:58 AM,DISPATCH,11:02 AM,2/26/2013,Y,TX0970000,1405,,,,8,10,4,1,1,29,1,4,2,21,21,97,1662,,,,,,,CR0400,,,,,,,,,,,,,,,Y,N,Y,1,0,N,TUE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,,,,
13148238,N,N,N,N,N,N,N,1/25/2013,3:24 PM,130011479,0,101,1666,Y,Y,,,19,,,1,14600,,SCHROEDER,,N,N,30,N,N,RD,Y,19,,,1,14300,,RAVENHURST,,,,,,LN,,11,1,0,,1,1,8,3:24 PM,DISPATCHED,3:32 PM,1/25/2013,Y,TX1014900,2744,250,5,6,8,2,1,10,64,54,1,4,1,21,21,101,1666,29.98671475,-95.55649303,,,,,SCHROEDER RD,14400,,,,,,,,,RAVENHURST LN,,,,,Y,N,Y,5,0,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,0,0,0,15,,,
13148362,N,N,N,N,N,N,N,2/20/2013,12:53 PM,2013-0000441,,226,378,N,Y,,,19,,,1,2200,,COLORADO,AVE,N,N,30,N,N,,Y,19,,,1,100,S,FILLMORE,ST,,,,,,,2,1,4,,1,1,8,12:54 PM,DISPATCHED,1:03 PM,2/20/2013,Y,TX2260100,2067,,,,8,2,1,10,64,1,1,5,1,21,21,226,378,31.45013465,-100.4640417,,,,,COLORADO AVE,2201,,,,,,,,,S FILLMORE ST,,,,,Y,N,N,5,7,Y,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,208,,,
13148371,N,N,N,N,N,N,N,2/18/2013,5:59 PM,2013-0000424,,226,378,N,N,,,17,,,7,1900,,RANEY,ST,Y,N,0,N,N,N,N,19,,,1,1600,,HOWARD,ST,0.5,M,N,STOP,,,11,1,98,,1,1,1,6:03 PM,DISPATCHED,6:40 PM,2/18/2013,Y,TX2260100,2067,,,78,8,2,4,45,64,12,7,9,5,33,21,226,378,,,,,,,RANEY ST,,,,,,,,,,,,,,,N,N,N,5,7,N,MON,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5,0,0,0,,,,
13148381,N,N,N,N,N,N,N,2/22/2013,4:24 PM,2013-0000468,,226,378,N,Y,,,19,,,1,2200,W,TWOHIG,AVE,N,N,30,N,N,,Y,19,,,1,200,S,PIERCE,ST,,,,,,,11,1,4,,1,1,8,4:38 PM,DISPATCHED,4:40 PM,2/22/2013,Y,TX2260100,2067,,,,8,2,1,10,1,54,1,5,1,21,21,226,378,31.44872465,-100.4643817,,,,,W TWOHIG AVE,2301,,,,,,,,,S PIERCE ST,,,,,Y,N,N,5,7,Y,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3,0,0,0,208,,,
13148388,N,N,N,N,N,N,N,2/21/2013,8:15 AM,2013-0000454,,226,378,N,Y,,,4,1223,,1,4400,S,CHADBOURNE,ST,N,N,50,N,N,,N,19,,,1,3400,,EDGEWOOD,DR,,,,,,,11,1,0,,1,1,20,8:16 AM,DISPATCHED,8:23 AM,2/21/2013,Y,TX2260100,2067,,,,8,2,3,34,64,13,1,3,1,32,21,226,378,,,FM,1223,,,FM1223,,,,,,,,,,,,,,,Y,Y,N,5,7,N,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,,,,
13148651,N,N,N,N,Y,N,N,2/27/2013,7:57 AM,13-19411,,220,156,N,Y,,,2,287,,3,7500,N,287,HWY,N,N,60,N,N,RAMP,N,1,35E,,,,,NOT REPORTED,,,,,,,,11,1,98,2,5,1,20,7:58 AM,DISPATCHED,8:05 AM,2/27/2013,Y,TX2201200,1318,885,29,120,8,7,4,1,23,3,3,1,2,21,21,220,156,32.8860474,-97.31725455,IH,35,W,60.545,IH0035W,,14,16,16.57,60,0.386,,,,,,,,,Y,Y,N,1,9,Y,WED,5,0,4,10,48,3,4,350,76,48,5,0,0,2,8,5,2,20,5,3,40,4,11,141233,2014,141233,3.2,11.8,15.1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,0,1,0,282,,,
13148746,N,N,N,N,N,N,N,2/28/2013,1:40 PM,0025207913W,,101,208,N,Y,,,19,,,1,9500,,WESTHEIMER,RD,N,N,35,N,N,CONCRETE,N,19,,,,2700,,TANGLEWILDE,,,,,,,,11,1,2,,1,1,1,2:21 PM,DISPATCHED,2:34 PM,2/28/2013,Y,TXHPD0000,2469,6,106,54,8,2,4,10,64,3,7,9,5,33,21,101,208,,,,,,,WESTHEIMER RD,,,,,,,,,,,,,,,N,N,N,3,9,N,THU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,2,0,,,,
13148766,N,N,N,N,N,N,N,2/27/2013,12:35 PM,47525A,47526A,57,107,N,N,,,19,,,1,7117,,INWOOD,RD,Y,N,-1,N,N,SHOPPING CENTER PARKING LOT,N,19,,,,5200,W,UNIVERSITY,BLVD,,,,,,,11,1,0,,1,1,1,12:35 PM,DISPACHED,12:40 PM,2/28/2013,N,TX0000006,2471,,,87,8,4,4,1,64,54,7,9,5,33,21,57,107,,,,,,,INWOOD RD,,,,,,,,,,,,,,,N,N,N,0,9,N,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,0,,,,
13149142,N,N,N,N,N,N,N,3/1/2013,4:30 PM,P130600576,,79,1644,Y,Y,,,4,2759,,1,110,,CRABB RIVER,RD,N,N,45,N,N,,N,19,,,,100,,RIVER,RD,,,,,,,11,1,0,1,1,1,11,4:32 PM,RADIO DISPATCH,4:38 PM,3/1/2013,Y,TX0790000,1312,,,33,8,2,4,20,64,54,1,3,1,21,21,79,1644,29.53974804,-95.70157401,FM,2759,,1.655,FM2759,313,1415,3,6.647,658,-0.543,,,,,,,,,Y,Y,Y,5,0,Y,FRI,2,0,8,8,0,3,2,120,40,24,4,0,0,3,8,5,3,8,5,0,0,4,16,16085,2014,16085,10.6,12.8,23.4,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,15,,,
13149296,N,N,N,N,N,N,N,3/1/2013,8:45 AM,SAPD13044936,7250,15,379,N,Y,,,19,,,1,4100,,VANCE JACKSON,,N,N,45,N,N,,Y,11,410,,2,2500,NW,NW LOOP,,,,,,,,11,1,0,2,1,1,5,8:45 AM,DISPATCHED,8:50 AM,3/1/2013,Y,TXSPD0000,2473,,61,123,8,2,1,10,64,3,2,1,1,21,21,15,379,29.51166758,-98.53497111,IH,410,,17.785,IH0410,,521,4,17.85,18,-0.299,,,,VANCE JACKSON RD,,,,,Y,Y,N,3,9,Y,FRI,5,0,8,8,19,2,11,300,162,132,4,0,0,2,16,5,2,14,5,2,3,4,11,212452,2014,212452,2.9,1.9,4.7,1,648,0,2,25,,,,,,,,,,,,,,,,,,,,,,0,0,3,1,0,3,0,28,,,
13149369,N,N,N,N,N,N,N,2/27/2013,8:20 AM,,,170,1735,Y,Y,30.17361,-95.5392,15,,,1,,,KUYKENDAHL,RD,N,N,45,N,N,,N,15,,,,,,FLINTRIDGE,DR,,,,,,,11,1,0,,1,1,11,8:26 AM,DPS HOUSTON,8:53 AM,2/27/2013,Y,,10000,3,52,1,8,2,4,20,64,42,1,4,1,21,21,170,1735,30.17360726,-95.53919648,,,,,KUYKENDAHL RD,,,,,,,,,,,,,,,Y,N,Y,5,0,Y,WED,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2,0,0,0,15,,,
13149383,N,N,N,N,N,N,N,3/1/2013,10:50 AM,13030036,,31,53,N,N,,,19,,,7,1600,,CENTRAL,BLVD,Y,N,-1,N,N,PARKING LOT IBC BANK,N,19,,,,1300,,BROWNFIELD,ST,,,,,,,11,1,0,,1,1,1,10:52 AM,DISPATCHED,11:06 AM,3/2/2013,Y,TX0310100,172,,211,33,8,2,4,40,64,12,7,9,5,33,21,31,53,,,,,,,CENTRAL BLVD,,,,,,,,,,,,,,,N,N,N,3,8,N,FRI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,0,,,,
13149532,N,N,N,N,N,Y,N,2/16/2013,11:02 PM,13-3731,1 Unit Hit and Run,57,218,N,Y,,,19,,,1,1500,N,MACARTHUR,BLVD,N,N,35,N,N,N. MACARTHUR BL.,N,19,,,,100,,KOSSTRE,CT,,,,,KOSSTR'E CT.,,11,4,2,,1,1,20,11:02 PM,DISPATCHED,11:05 PM,3/7/2013,N,TX0571500,1518,,,35,8,7,4,1,30,54,1,5,2,21,21,57,218,32.82974943,-96.95926253,,,,,N MACARTHUR BLVD,,,,,,,,,,,,,,,Y,N,N,5,8,Y,SAT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,282,,,
